-607.9516,33.183807,-21.206348,-9.344227,-20.575432,-15.898636,-13.69385,-14.327197,-14.78229,-5.87815,-6.2407217,-0.24706309,-10.283765,-0.845993,-0.24003108,-9.779733,2.6988347,6.2501006,11.161473,17.022913,14.786382,7.998044,2.9796057,-2.572675,-2.8799171,1.2905481,-0.24793077,-1.085114,-5.7994823,-5.118504,-3.6260157,-0.6407749,-3.0364196,-2.0080276,-1.6853312,2.2972872,1.517472,1.2642317,1.5372462,8.566299,5.0458765,2.2571537,-2.807117,-0.23032461,-2.687961,-1.0192168,-1.2397672,0.951452,-3.8290246,-2.2147274,0.5112321,1.8101395,-2.13123,-1.4313551,-1.6236395,-0.10872517,0.436397,4.0473204,1.3404596,1.0777683,1.4348218,0.5240893,-1.6179558,0.8955358,-0.93000585,0.7236261,0.38441846,-0.09381126,-0.5659924,1.4643178,-0.29312992,-0.18692185,-0.6803469,-0.1506958,-0.72440326,0.68641543,-0.72380036,0.14168222,0.0007587729,-0.10947524,0.037919164,0.68565524,-0.8729734,-0.3004609,-0.70869833,0.36286023,-0.44308034,0.28474835,-0.2943008,0.10301505,-0.60476923,-0.1391636,-0.44410127,-0.41248387,-0.8695981,0.029928321,-0.5457506,0.011713509,-0.48213726,-0.22662508,0.38032317,-0.21090607,-0.43764052,0.3650163,0.2978677,0.39058048,-0.6067168,-0.29017118,-0.28443527,-0.35454884,0.20912363,0.32434344,0.72863156,0.462056,-0.06812516,-0.24869204,-0.6659113,-0.051688258,-0.29186013,-0.10501282,0.03902986,-0.31568983,-0.17638609,-0.13925815,-0.053388864,-0.3082836,-0.21049552,-0.49624175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-608.08325,32.127354,-14.707903,-9.156056,-24.443037,-13.9007015,-10.024649,-14.637217,-12.501776,-8.04144,-7.6376147,-2.973048,-13.558569,1.0747477,-1.5732684,-5.266431,5.3724546,8.516944,9.007053,13.052911,12.812358,6.6959844,1.8461239,-1.7158071,-5.695261,-1.076007,-0.104501754,-3.2896616,-5.7889934,-5.126522,-1.8082894,2.709419,-1.2808509,-2.1304126,-3.9191608,0.12269994,-0.95455015,-0.5129943,3.5954127,9.4065895,4.2995353,0.7162519,-2.2205813,-0.12677498,-2.3211403,-0.13353074,-0.329268,0.16084458,-2.4491282,0.5346963,-0.35262236,0.36600775,-3.0202403,-1.8299813,-1.6489465,0.37888736,0.7266719,1.8775369,0.8187629,2.1995752,0.15341744,0.7263229,-1.0065632,0.6748544,-0.12845097,1.3457835,0.07833209,1.1943939,-1.0277011,0.83785754,-0.9192506,-0.48089513,-0.46428502,0.11838637,-0.57953817,1.1293231,0.013622029,0.9503996,0.14284891,0.37994063,0.85389733,1.0818397,-0.0010011572,0.6866807,-0.17769933,0.62310684,-0.45910618,-0.37073854,0.63620275,1.0190171,-0.304065,0.5766553,-0.29472235,0.6445968,-0.32135502,-0.34513372,0.07663095,0.03664339,-0.18995604,0.46020693,-0.06743935,0.16680664,0.07700806,0.6838142,0.269383,0.047934186,0.01522234,0.1620379,-0.3182573,0.689818,0.19720462,0.25999206,0.20842846,0.1992982,-0.055700954,-0.29562682,-0.24839617,0.04655396,-0.15817161,0.20080788,-0.3112334,-0.39270654,-0.040624745,-0.09952993,0.2461066,0.1366368,0.18750009,-0.01806787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-480.68344,24.074017,-22.684431,-3.8653738,-17.827696,-16.478762,-10.276341,-13.0618515,-11.078937,-1.3537316,-12.347652,1.1671128,-10.020845,-2.8816066,-1.0611622,-8.086228,-1.2004647,3.1373894,4.632663,10.555251,11.576743,10.368892,3.0599701,-0.021898946,-5.046684,0.022228826,1.0802869,1.3187228,-5.589193,-5.186148,-4.1446023,2.3770058,-0.9937565,-3.178295,-3.0241373,0.76929903,-0.46954006,-0.72636455,0.02374199,3.9428618,1.8352971,0.80829525,-1.8453981,0.14297678,-0.8190503,-0.47612184,-0.8040367,0.8083614,-0.88401794,0.39474747,-0.9892051,0.5380463,-1.0625011,0.1500886,0.029657928,0.383342,-0.6353271,1.717911,-0.17204176,0.24403527,-0.4098473,0.88629293,-1.0454125,0.5302448,-0.25447398,0.1765766,-0.7737221,-0.15970448,-0.7979984,0.41748852,0.25588387,0.0680249,-0.5346675,0.13393632,-0.48516956,0.22653443,-0.43860787,0.26264748,-0.0594236,0.36149016,0.2405962,0.8433045,-0.16731618,0.3839189,0.066691756,0.46836755,-0.3512868,0.09917788,0.16541015,0.5677157,-0.056642037,0.12436741,-0.2744898,0.048430245,-0.25587693,0.31808713,0.07382142,0.3941846,0.16621535,0.23958184,0.19818161,0.14298368,-0.12991682,0.47385326,0.40203768,0.4585806,-0.018047959,-0.035175115,-0.31156567,0.024547648,0.123810336,-0.32749212,-0.03780063,-0.110966735,-0.075473495,0.06398916,0.29362527,-0.06511438,-0.29218504,0.06908345,-0.17232274,-0.122137904,-0.21826802,0.08613873,-0.11715917,-0.20577474,0.0656434,0.08727978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-483.41364,22.628279,-17.783915,-9.248128,-16.263966,-11.293438,-11.828465,-12.169512,-10.376808,-4.46561,-11.702784,-0.38324413,-12.842475,-0.97302556,-0.8268597,-8.468909,-0.085478514,4.979664,6.644768,13.110789,13.384266,8.565991,4.863618,-1.879564,-5.299348,-2.2971797,-1.8230549,-1.3598651,-6.252624,-6.0722904,-3.0600374,2.0709608,-0.87448937,-2.8724043,-3.935736,0.098447874,-1.492051,-1.1300682,1.1141181,6.711196,2.9802377,0.18189688,-1.0643852,1.6689614,-1.7354982,-0.44368985,-0.62631446,-0.015288844,-1.5434315,0.04032413,-0.12306058,-0.49670106,-2.3505654,-1.2681123,-1.6768829,-0.52489066,-0.9305828,1.7836547,0.2998448,1.0982926,0.54160166,0.21660806,-0.7440719,-0.29912716,-0.09981589,0.18078671,-0.18333954,0.4216876,-1.1268198,0.17934984,-0.7025954,-0.5657211,-0.4483093,-0.5781948,-0.47368267,0.44919148,-0.6693144,0.4963222,0.28699178,0.739676,-0.012962786,0.45332962,-0.16983256,0.32555708,-0.5404455,-0.17315497,-0.13100688,0.12621945,-0.11306042,0.38502643,0.22345382,0.48856592,-0.03522326,-0.1113269,-0.4412821,-0.055593964,-0.10255558,0.35321015,-0.14128177,0.39234135,0.20378584,0.11965126,-0.16623116,0.3004889,0.33141157,0.124212906,-0.32543552,-0.05667194,-0.291575,0.32202497,0.04729936,0.29453304,-0.021456843,0.12211486,0.015811142,0.08489056,-0.12818518,-0.11723888,-0.20214789,0.016067237,-0.0615602,-0.23001252,-0.11669861,-0.09444069,-0.031575102,-0.23838602,0.16785745,-0.09392082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-592.3758,24.538887,-19.369724,-5.9977894,-18.579256,-16.031326,-16.28433,-12.62669,-12.108978,-6.533757,-8.555067,-2.5384998,-12.226384,3.8398538,1.2646884,-5.884036,5.6504316,5.405952,8.223042,15.847504,13.248302,8.311973,3.5903382,-4.903974,-5.2667527,0.40734124,-1.2002583,-2.548264,-6.8594375,-1.5634543,1.2973545,2.2840047,-2.240844,-4.6437883,-4.7357807,-0.74202883,-1.2824095,1.8064045,5.4510365,8.649136,0.27091676,-0.412623,-2.300016,0.14857177,-0.7848013,1.0018568,0.29673645,0.7531463,-2.8661284,-0.971547,-1.6121697,-0.43255657,-3.3215225,-1.4023645,-2.1387773,-0.97542053,-0.0038243055,2.6163843,0.7612586,1.6167688,0.63180643,-0.42175823,-0.58582455,1.1872135,-1.1327001,0.1421266,-0.6550013,-0.43834627,-0.260999,0.7210792,-2.2260985,-0.6630914,-0.96763915,-0.3114883,0.17031792,0.9108977,-0.635688,1.2961495,0.31512296,0.573676,-0.10361838,0.5306375,-0.22402076,0.0309202,-0.6181226,0.35667354,-0.7709655,-0.34889898,-0.27218765,0.4643087,-0.98562455,0.11498901,-0.761179,-0.39064902,-0.17405067,0.3520978,0.060153194,-0.6959067,-0.1204422,0.91979617,0.014565315,0.14365464,0.047007836,0.8149582,0.38311753,0.19429977,0.2741796,-0.33110893,-0.3098354,0.68321437,0.1917987,0.05040329,0.0044229175,-0.059586763,-0.14731136,-0.08059427,-0.083805196,0.11713264,-0.27486432,-0.048342325,-0.57741195,-0.65348524,-0.3274702,0.3129497,-0.08401143,-0.5284651,0.034394957,0.045893732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-540.2991,31.605627,-25.363815,-9.074815,-17.963928,-19.226183,-10.931966,-13.354487,-12.858185,-4.2996907,-10.745835,-1.2624154,-12.11839,2.2549238,-2.09474,-5.8857837,2.922787,3.789658,5.755805,16.808779,15.022574,10.28482,0.89086807,-6.4192295,-6.496973,1.6164283,-0.4231568,-3.1919007,-7.3780026,-1.3987375,1.6843318,3.2827744,-4.598988,-5.8420367,-3.8371067,1.3682917,-0.7969547,1.3684416,4.6823306,6.3031406,1.0178804,-1.1219549,-0.75266844,1.6093687,-0.6355431,0.346555,0.25611034,0.12646163,-5.141053,-1.9674301,-0.43208826,-0.65213275,-4.3609962,-1.9236399,-1.1833478,-0.17622049,2.154926,3.085882,0.18713273,1.6335837,0.6866763,-1.1469215,-1.7697641,0.7047875,-0.2676472,-0.308254,-1.3563058,-1.4027427,-1.2296392,0.5849394,-1.3665746,-1.1778057,-1.2571603,-1.6738322,-0.72685623,0.9398144,0.062927775,0.7466176,0.26160282,-0.77374625,0.022064773,1.0835614,-0.8423065,-0.2379165,-0.28133798,0.23615302,0.19647686,-1.1903604,-0.6801715,0.852161,-0.45478025,0.36492947,-0.8157893,-0.9918504,-0.26858604,-0.23675784,0.38425374,-0.086248964,-1.0878626,0.2836576,-0.02877806,-0.062537536,-0.05643887,0.28879744,0.7068623,0.35250717,-0.14131457,0.010507959,-0.24761762,0.22850285,0.41033822,0.29873073,0.3786754,-0.09739805,-0.27032065,-0.51017904,-0.44209155,0.19947879,-0.80850387,-0.03494012,-0.30697912,-0.01056672,0.13301285,0.035386767,0.35177094,-0.17196983,0.08288928,-0.25533068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-446.42303,16.339561,-28.04421,-7.196586,-17.966993,-18.837013,-10.166763,-10.465357,-10.817422,-3.0961437,-12.377861,-1.149708,-11.391895,3.2520242,-2.8329642,-8.567622,0.5647348,3.9995065,6.180176,18.91979,17.236977,12.212316,3.8675768,-4.168022,-7.0308785,2.047808,0.9988234,1.171706,-7.9769235,-5.204632,-0.62366784,5.026577,-0.3715838,-5.3207116,-5.410455,0.59607834,-1.6137137,0.044269536,2.754187,9.052393,5.5741105,1.3789372,-2.433845,0.60319984,-0.6595842,-1.0459644,-0.32758957,3.1571906,-2.1382697,-3.9573581,-0.97678864,2.3006113,-1.8294041,-1.684163,-0.86560225,-2.0511193,-1.5484866,3.7592103,2.2367594,0.10255626,1.7306988,2.652679,-0.79382443,-0.82057154,-0.24015906,-0.85503834,-0.23409438,1.7317117,-3.0243397,-1.5216051,0.47900888,-0.21770975,-1.2854034,0.025183171,-1.2465671,0.26281103,0.47758088,-0.52123004,0.85556537,1.0682139,-1.3044188,0.59219843,0.62941855,-0.15399943,-0.43329582,-0.49750346,-0.54793507,0.9284328,-0.45072567,0.24411589,0.1846704,-0.5567473,-0.39928856,-0.44479394,-0.45554334,0.18682419,-0.4538303,-0.026743697,-0.6512498,-0.6047642,-0.03761722,0.023906287,-0.40092152,0.73419416,0.14252016,0.38847905,-0.3003673,0.12644371,0.36978027,0.36376822,0.24442975,0.34184995,0.29063717,0.4852501,0.12064507,0.37645653,0.022978416,-0.1748273,-0.4996545,-0.15989126,0.06254261,-0.26088357,-0.100644395,-0.17881814,-0.37903777,-0.146283,-0.27093714,-0.04717616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-511.4139,31.21269,-27.868296,-6.5018916,-18.593006,-18.142721,-8.179882,-15.193878,-8.608004,-4.5802646,-9.264694,-3.283471,-13.836561,2.7546096,-1.3896056,-7.3804264,-0.8858333,3.4227889,5.0326185,14.842602,16.00275,11.533155,1.83562,-3.2800872,-7.528042,2.6436245,-0.3458938,-2.0428288,-8.218227,-2.6262507,1.213288,3.1688848,-3.7030818,-4.846437,-4.4789205,0.83860123,-0.53831637,1.2126937,2.5520475,8.175592,3.0121074,0.6195136,-2.1929007,1.1387613,-0.58560956,0.7382766,-0.090969466,3.143609,-3.9400685,-3.4439814,-1.3541857,2.0330923,-2.8406012,-1.408718,-1.6189779,-0.0033272647,0.6140676,3.6883154,1.7291312,2.004698,1.5671594,1.231885,-1.3769699,-0.036436636,-0.730708,-0.14970534,-0.40546882,0.55120313,-0.9661544,-0.2171437,-0.6249943,-0.5345613,-0.67917055,0.19789292,-0.7825847,0.069357075,0.4439157,0.2285463,0.59677947,0.7878557,0.051166244,0.83633965,-0.3525297,0.159248,0.13264741,0.69408745,-0.8814782,0.16533741,0.02371913,0.06090668,-0.057363573,0.6943204,-0.1854523,0.42408577,-0.17875451,-0.058340702,-0.6338375,-0.13168062,0.012618183,0.30551565,0.00067655207,0.6666561,0.53584754,0.33693627,0.14644232,0.4260865,0.43250263,0.23274541,0.3207503,0.62349045,0.2540003,0.3819959,0.18071216,0.18770494,0.038691837,0.19241738,-0.09788656,-0.22317219,0.090875834,-0.38856325,-0.5061362,-0.083303235,-0.21814443,-0.20210795,-0.21012641,-0.09049559,-0.04613404,0.049861137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-535.0557,30.772547,-20.713934,-1.1891657,-16.064804,-12.7401495,-7.4997916,-12.660626,-9.955947,-2.8321602,-10.153405,0.44681957,-10.100577,-1.4042625,-2.726043,-7.527754,1.0780414,4.9314957,7.471344,11.873639,12.536553,10.3349905,1.0913755,-2.0519018,-4.5507207,0.42490682,2.1366751,0.59441024,-5.4113517,-4.2081885,-2.3528802,3.4874642,-1.8911203,-3.4145458,-3.5432243,0.77834916,-0.23344536,-0.7143634,1.436663,6.341234,3.3609037,-0.30402374,-2.9468563,0.023531884,-1.2443523,-2.1180103,-1.3603624,1.2782022,-2.553105,-1.4255877,-0.13732369,0.9657114,-1.3720938,-0.90365845,-0.34847558,0.71177274,0.043170154,2.020704,0.105905615,1.2243239,0.9857065,1.0402603,-0.115512155,0.615236,-0.15946609,-0.66454905,-0.7484145,0.44750223,-0.0465167,-0.2833779,-1.0998415,-0.40709314,-0.09334407,-0.16064988,-0.19466186,-0.16830087,-0.7974021,0.18204252,-0.3946689,1.1028503,0.18099844,0.18158019,-0.14588116,0.49426794,-0.14458932,0.27582616,-0.69200116,0.09776006,0.2742754,0.17278437,-0.39025033,0.54056686,0.00789164,0.40875363,-0.19666511,-0.112529874,0.047368422,-0.03716239,0.019540213,0.06827194,-0.22193272,0.15729189,0.48578915,0.41428366,0.22773017,0.46789977,0.04636712,0.12567909,-0.24333231,0.3009071,-0.09227785,-0.030471316,0.023576558,0.044445794,0.014209911,0.20420866,-0.34737316,-0.19689162,-0.16268809,-0.40678072,-0.41141203,-0.054042343,0.03890011,0.040305894,-0.23175712,-0.076294,-0.09407392,0.24633719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-410.5359,17.781641,-31.391129,-2.4947622,-18.610395,-15.937931,-7.0434837,-11.05957,-9.622254,-0.84423274,-12.248807,0.78975517,-8.712405,-4.6693797,0.4786806,-7.9656487,-1.1562675,3.0029194,4.2577257,11.035539,11.712349,9.208348,2.7813065,-0.40859175,-4.555774,0.9497099,2.134204,3.0006897,-3.8504047,-5.165765,-2.2095547,3.2490776,-0.64832616,-2.7239685,-3.5920532,1.0837964,0.9950556,-0.44867083,0.27214327,5.969606,2.846428,0.15389316,-1.59242,0.7095909,-1.4861501,-1.933949,-1.6841165,-0.002925088,-1.9959382,-0.115747534,-0.48344278,-0.23420238,-1.3076886,-0.03535974,-0.47665897,1.244573,-0.31218433,1.7093226,0.9960761,1.193339,0.6719625,1.1038724,-0.60198283,0.9154897,-0.39894864,0.28275037,-0.3563321,-0.8305292,-1.4560213,1.4404277,-0.7271449,-1.1262795,-0.8680076,-0.107268125,-0.7705584,0.7520296,-0.66538286,0.2363379,0.26365304,0.29340968,0.15867148,0.96668786,-0.6752812,0.7076516,0.15825908,0.14927894,0.030377865,0.3063239,-0.78362197,0.6428252,0.17657697,0.07857727,0.116568096,-0.10285282,-0.025282592,-0.122912705,-0.48343253,0.77128345,-0.73199683,0.16337378,0.6829396,-0.091878295,-0.0717055,0.05862717,0.51873755,0.37099472,-0.68901116,0.18808343,-0.22049272,0.07808045,0.12161919,-0.08450899,0.16254939,0.31875196,0.0037677686,0.08738037,-0.40004814,0.24994965,-0.101378776,-0.0782386,0.04603819,-0.32789293,-0.1780381,0.011953662,0.06062444,0.0058440515,-0.30611074,0.035515755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
