-0.27669,0.40543,-0.0127582,0.0962004,-0.37336,-0.092528,-0.184366,0.1874,0.157212,-0.15618,0.103162,0.0982401,0.729813,-0.365707,0.492689,-0.456687,0.22883,-0.421692,0.80015,0.547401,0.68279,-0.369663,0.43947,0.278732
-0.0741232,0.25253,-0.821202,0.30586,-0.669946,-0.0426146,-0.530015,-0.303138,-0.875472,-0.150317,-0.0528499,-0.0418536,-0.261458,0.225691,0.495141,0.196154,0.503493,0.394731,0.0251383,0.0703435,0.477397,0.133001,0.500651,0.380637
-0.293336,-0.00983322,-0.699517,1.17172,-0.417524,0.190337,-0.03293,-0.283975,-1.27674,0.328604,-0.408372,0.234891,-1.22552,-0.632221,-0.683274,0.116305,0.400859,-0.336392,-0.796138,0.440869,-0.533137,1.1262,-0.363571,-0.514332
-0.40806,-0.276399,0.714052,-0.391267,0.0929417,0.246331,1.29059,0.074747,0.204502,-0.759151,0.0432605,0.511261,2.60384,-0.658546,2.04298,-0.273095,0.224992,-0.0394554,3.26639,-0.188055,-0.414484,0.329351,0.382731,-0.0409208
-0.298586,0.219631,-0.382622,0.191459,0.306688,-0.101398,0.083771,0.435495,-0.0557883,-0.502373,0.312704,-0.298107,-0.0752766,-0.145455,-0.00155038,0.323657,-0.067359,0.412257,-0.269641,0.386013,0.47663,0.137355,-0.0236339,0.155347
0.0228006,0.383919,0.646567,-0.492215,0.458004,-0.154039,0.0232738,-0.253879,0.576102,0.41837,-0.440416,-0.355394,-0.161611,-0.508292,-0.33257,-0.225102,0.293789,0.18226,0.384892,-0.224505,0.0187955,-0.00315914,0.252126,-0.281409
0.269161,0.449133,-2.33295,2.32567,-1.51667,-0.560259,-0.0693497,0.497783,-2.54741,-0.041436,-0.713589,0.17609,-1.16618,0.293474,0.031543,0.210012,0.322989,-0.134359,-0.058214,1.68876,-0.775607,1.53186,0.673739,0.131137
-0.0581973,-0.42261,-0.253468,0.0271128,-0.234052,0.122478,0.203852,-0.244348,-0.110871,-0.120373,-0.0467185,0.478684,0.0881922,-0.25597,-0.233464,0.472681,-0.129446,-0.336815,-0.229024,0.316504,-0.238297,0.0514378,0.0332248,0.157516
-0.106043,-0.0482195,-0.126403,0.406395,-0.861851,0.82894,0.561804,0.547866,-0.304566,-0.248744,-0.200369,0.811387,0.874727,-0.404259,1.04202,-0.212572,0.195066,-0.362095,2.20341,0.664324,-0.448353,1.16915,-0.104136,0.0900914
0.375243,0.0639311,-0.0265334,0.243045,-0.141595,-0.0300831,-0.171046,0.404782,-0.688383,0.0929968,-0.250266,0.094136,-0.298035,-0.337129,0.238515,-0.544149,0.213879,-0.455331,0.335107,-0.269123,0.234476,0.369517,-0.45058,-0.244846
-0.160527,-0.389651,-0.513956,-0.0179313,0.29097,-0.440713,-0.35505,-0.0235829,-0.481528,0.201133,-0.163677,-0.231403,-0.691719,0.0346379,0.1008,-0.0171264,0.396402,-0.183945,-0.302606,-0.321708,-0.000450995,0.612783,-0.189076,-0.436794
0.39744,-0.0381859,0.1748,0.341823,-0.339365,0.0132945,-0.316454,0.142154,-0.05308,0.167043,0.466318,-0.307357,0.118069,0.432831,0.0947711,-0.400556,-0.153334,0.152379,0.149345,0.32402,0.0947298,0.00871882,0.274159,-0.367305
-0.0354627,0.770486,-1.11265,1.37136,-0.633741,-0.146485,0.14632,-0.331062,-0.603562,0.165334,-0.996768,0.283014,-1.0396,0.565811,-0.0714492,0.0343202,0.164255,0.454677,-0.750168,1.08199,-0.104669,0.0273464,-0.321242,0.478919
0.215116,-0.0676416,-0.386619,0.172669,-0.327786,0.471087,0.609719,0.643507,-0.588752,0.109026,0.254325,-0.25001,-0.206554,-0.127867,0.785857,-0.136469,0.0395302,-0.131799,0.872317,-0.366064,0.0942093,0.29349,-0.174202,-0.461361
-0.316552,0.122931,-0.370059,0.0859055,-0.14265,0.0391031,-0.422046,0.0119661,-0.344555,-0.00482127,-0.462626,-0.42046,-0.239863,0.141779,-0.376184,0.329184,0.101585,-0.22931,-0.485918,-0.197652,-0.36403,-0.217606,0.213476,-0.230708
0.347339,0.102278,0.435253,-0.0441285,0.283297,-0.184464,0.00964028,0.272086,-0.0960912,0.195821,-0.371163,-0.458899,0.40526,0.315892,-0.342943,0.335643,0.417301,0.413279,-0.254657,0.467516,-0.305399,0.0303218,-0.48486,-0.38501
-0.0289626,0.195829,0.331335,0.264348,-0.220074,0.0185694,0.169984,-0.0839648,-0.0770599,-0.173861,-0.284707,0.0144468,0.418095,0.515311,0.00673646,0.166801,0.161936,-0.253205,0.210823,-0.243027,0.291851,-0.101941,0.0841804,-0.0233874
0.022404,0.469944,-0.104396,-0.278318,-0.103395,0.731331,0.0334799,-0.0637265,0.263945,0.2125,-0.21265,-0.00963378,-0.320219,-0.504052,0.316919,-0.505502,0.149631,0.162107,-0.321929,0.0156807,-0.0398843,-0.182842,0.100465,0.213996
