-0.519706,0.598014,0.307488,-0.343034,-0.411407,-1.1318,-1.66032,-0.716242,0.899731,-1.48974,0.728167,-1.0233,0.799911,-1.1998,-0.885825,-1.30558,1.40514,-1.05086,-0.432446,1.16689,1.40452,-2.03848,0.784478,-0.239568
0.395195,0.524038,-1.24003,0.439124,-1.89067,-1.32997,-1.84028,-1.80871,-0.41157,0.393288,-0.875332,-0.667821,-0.815814,0.778428,0.0609538,0.625737,0.322105,1.00013,-1.14865,-0.444591,1.40271,-0.620168,1.20395,0.999283
-1.06937,0.419226,-0.0737481,0.96625,-1.41714,0.507706,-0.0506315,0.526869,-1.28201,0.852613,0.0716898,0.216869,-0.989101,-1.74358,-1.38939,0.734489,0.762272,0.159215,-0.870387,-0.732506,-1.36041,0.922793,-1.39113,-0.931624
-1.04249,-1.37398,0.447742,-1.14657,-0.000219754,0.319805,0.7897,-0.655685,-0.586046,-2.00873,0.11895,0.461148,0.737491,-1.55023,0.775461,-0.0267746,0.419619,-1.00938,0.613212,-0.75567,-0.578861,0.252337,0.240164,0.241197
-1.12947,0.100442,-1.28892,-0.390232,-0.267857,-0.202029,-1.12436,-0.251678,-0.564655,-1.81677,-0.646968,0.247512,-0.408541,-0.968764,-0.629612,0.975326,-1.03126,1.8804,-0.934257,1.85922,1.5171,1.31784,-0.954969,1.19215
-0.0751818,0.437486,1.12516,-0.154957,0.553465,-0.146143,-0.115647,-0.897783,0.578247,0.362864,-1.41984,-1.00233,-0.797362,-0.938196,-0.835422,0.194751,-0.0586725,-0.404081,-0.0203026,-0.385853,0.067591,-0.550784,0.421579,-1.4105
1.3853,-0.183242,-1.91395,0.741289,-1.42155,-2.0835,-0.573017,-0.0443743,-0.915963,0.783819,-0.279878,-0.790724,-0.547654,0.772968,-1.29902,0.422909,-0.3386,0.704958,-1.04404,0.97049,-1.74042,0.028324,1.30099,1.12659
-0.465721,-1.34405,0.719455,-1.25615,-0.700428,0.187606,0.940906,-1.2512,-0.118973,-0.0711419,-0.962072,1.21352,-0.334139,0.0569461,-0.855109,1.65622,-1.20093,-1.19857,-1.85495,0.721425,-0.970738,-0.397112,-0.902373,1.27108
-0.197928,-1.10932,-0.0840288,-0.925282,-0.785347,-0.219684,-0.963993,-0.177877,-0.225589,-0.470659,-0.190304,-0.00367329,-0.816962,-0.5336,-0.537727,-0.626512,-0.627889,-0.511163,-0.0558158,-0.601324,-0.681028,-0.379241,-0.98544,-0.0168734
0.580245,-0.170177,0.331377,0.625036,-1.74596,-0.771456,-0.477691,0.59933,-1.93233,0.895578,0.401046,-0.260021,-0.686113,-1.07651,0.648438,-1.99426,0.407189,-0.706715,1.06112,-2.00244,-0.350814,0.734033,-0.763364,-0.698697
0.12162,-2.0919,-0.81223,-0.70505,0.543103,-1.98073,-0.366329,0.321478,-1.5849,0.563416,0.109937,-1.0518,-0.0169873,-0.659793,0.472861,-1.11581,0.861823,0.542749,-0.0132624,-1.18101,-0.865589,0.668212,0.280969,-1.08265
0.339003,-0.608962,0.72606,1.44858,-1.49417,-0.399172,-2.16941,0.557492,-1.0966,0.33179,1.74873,-1.29725,-0.275832,1.2396,-0.586382,-1.67014,-1.44673,0.538076,1.57929,0.136028,-0.897334,0.270851,0.262031,-2.16726
0.194218,1.22171,-0.86135,1.32643,-1.00777,-1.19656,-0.453739,-1.57487,0.357696,0.747728,-1.67158,0.0365765,-0.918789,1.44179,-0.66218,0.819716,-0.916818,1.65109,-1.06116,0.905604,-0.876838,-0.933678,-1.14488,1.29928
-0.137363,-0.383397,-1.53443,0.229587,-1.19184,-0.195654,0.0396748,0.775131,-0.662081,0.622962,0.665002,-0.940727,-1.63251,0.0827161,0.845968,0.330862,-0.456936,0.355714,-0.257788,-1.71775,-0.149267,-0.726621,-0.706757,-0.243405
-1.09267,-0.378845,-0.981158,0.446627,-0.927326,0.424325,-0.145612,0.689274,-0.598015,-0.171631,-1.38466,-2.25617,-0.899783,0.839154,-1.38693,1.00195,0.494975,0.0722911,-1.66564,-0.31371,-1.69327,-0.508547,0.660187,-0.4014
0.0955898,-0.0816022,-0.0680166,0.244831,0.606371,-0.584621,0.475999,0.288488,-0.939209,-0.590204,-0.477747,-1.5166,1.22398,0.179632,-1.92034,0.140255,0.645744,0.0972209,0.00664676,0.773861,-1.09306,-0.466508,-0.620786,-0.531625
