3.17722,3.1779
3.17278,3.17538
3.16452,3.16821
3.15952,3.16119
3.15585,3.15741
3.15244,3.15389
3.14935,3.15065
3.14669,3.14769
3.14447,3.14517
3.14246,3.14302
3.14057,3.14104
3.13883,3.13922
3.13723,3.13755
3.13575,3.13601
3.1344,3.13462
3.13317,3.13336
3.13204,3.13223
3.131,3.1312
3.13004,3.13025
3.12915,3.12938
3.12832,3.12857
3.12756,3.12782
3.12684,3.12711
3.12618,3.12646
3.12556,3.12584
3.12499,3.12525
3.12445,3.12469
3.12395,3.12417
3.12348,3.12367
3.12303,3.1232
3.12262,3.12276
3.12223,3.12234
3.12187,3.12195
3.12154,3.12159
3.12122,3.12125
3.12092,3.12094
3.12064,3.12064
3.12037,3.12036
3.12012,3.1201
3.11989,3.11986
3.11966,3.11963
3.11946,3.11942
3.11926,3.11922
3.11907,3.11904
3.1189,3.11886
3.11873,3.11869
3.11858,3.11854
3.11843,3.11839
3.11829,3.11825
3.11816,3.11812
