0.302445,-0.266154,-0.0823848,-0.21562,-0.405608,-0.295275,-0.41139,-0.380388,0.159605,-0.304699,-0.458567,-0.144552,0.219065,-0.27385,-0.229492,-0.274833,0.228123,0.118784,0.111269,0.164642,0.39637,0.402341,-0.065179,-0.391707,0.126161,0.415437,0.175852,-0.0500059,0.207704,-0.511166,0.248989,-0.382817,-0.0722234,-0.417412,0.524015,0.340822,-0.158257,-0.192934,0.218371,-0.07578,0.326468,0.150095,0.212553,-0.0765022,-0.0924879,-0.0141945,-0.0559648,0.0132638,-0.0789341,0.051587,-0.183391,0.000857447,-0.162061,0.174388,-0.110842,0.261283,0.0717223,0.312727,-0.0434699,0.442773,0.419663,0.116188,0.114679,0.184543,0.334732,-0.43475,0.445256,-0.137623,-0.290745,-0.0134414,0.186092,-0.408484,-0.0597565,-0.148993,-0.135362,0.26923,0.312181,0.439247,-0.169013,-0.474342,0.488098,-0.518141,-0.178633,0.519072,0.42856,-0.378886,0.565485,-0.373234,0.420219,0.407715,0.304562,-0.480422,-0.262609,-0.27625,-0.309626,0.0821604,0.22144,0.443483,-0.276119,-0.184118,-0.0245602,-0.126211,-0.0234905,0.288987,0.370038,-0.101644,0.15034,0.262687,-0.569654,0.481934,-0.174771,0.3435,0.136831,-0.476602,-0.379344,0.309725,-0.329891,0.350622,-0.219784,-0.175558,0.23767,-0.198988,0.147488,0.172342,-0.100993,0.248387,0.50115,0.351845,-0.17682,0.431717,-0.142695,0.393416,0.0936185,-0.462443,0.102637,0.0364398,0.314441,0.203289,-0.293938,-0.314671,-0.0816731,0.418912,0.301178,-0.364108,-0.122787,-0.195739,-0.351625,0.398834,-0.215106,-0.179297,0.343871,-0.338556,-0.137301,0.226562,-0.396185,-0.512332,-0.131479,0.0160562,-0.0590244,0.30982,-0.260536,-0.351479,-0.526381,-0.395889,0.0509815,0.269018,0.322825,-0.517623,0.496121,-0.222201,-0.2849,-0.237184,-0.485689,-0.0643632,-0.22483,0.248808,0.0156596,0.183842,-0.00912385,-0.477792,-0.442085,0.153686,-0.259978,-0.0270018,-0.237676,0.0766097,-0.300097,-0.387287,0.275284,0.22708,0.388277,-0.368989,-0.0458942,0.291978,0.318242,-0.369507,-0.0523883,0.211897,-0.160219,0.454933
0.00594081,-0.151593,-0.0216338,0.178647,0.324566,-0.343435,-0.149623,-0.173225,-0.288448,0.0849711,0.455337,0.324518,-0.295555,-0.573089,0.143425,-0.167978,-0.172821,0.410237,-0.326336,0.172426,-0.116316,0.245669,-0.201017,-0.31359,0.082654,-0.250923,0.340843,-0.42199,0.200897,-0.212263,0.437596,0.311455,-0.0878108,0.390308,0.28445,-0.0477125,-0.0358475,-0.455551,-0.224282,0.0262153,-0.245348,0.523362,-0.207434,0.152525,0.143265,-0.210738,-0.178719,0.448561,0.0351587,-0.00839523,0.473423,-0.174593,0.180965,-0.128848,-0.108782,0.271554,-0.27415,-0.307339,0.365448,-0.0626587,0.296094,0.267162,-0.411956,-0.169498,-0.2215,0.208488,0.0539028,-0.0961143,0.288165,-0.348693,0.513106,0.125433,0.462316,0.123082,-0.225431,0.280096,-0.450334,0.302444,0.446907,-0.0620656,-0.0449898,0.263373,-0.298403,0.47218,-0.194574,-0.314954,0.338613,0.444515,0.0331362,0.0594012,0.45024,0.328401,0.416454,0.451521,0.441293,0.4071,-0.489776,0.252008,0.112057,-0.164307,0.462086,0.0327057,-0.198364,-0.0277677,-0.00251595,-0.0412033,-0.355518,-0.309135,0.432671,0.461045,0.283962,-0.496029,-0.252136,-0.487252,-0.217076,0.20494,0.0253714,-0.095607,-0.15946,0.127565,-0.0731834,0.144063,-0.118052,0.465628,-0.313379,0.446841,0.339053,-0.336281,0.433356,-0.335765,-0.221633,0.438413,-0.0185256,0.07032,0.121029,0.302188,0.324434,0.182441,-0.188699,-0.232002,-0.129459,-0.267376,-0.394361,0.00623561,0.0153618,0.266378,0.189815,0.358036,-0.272325,-0.324969,0.333229,-0.110013,-0.106463,0.192086,0.447696,-0.231032,-0.238418,-0.358395,0.0195672,0.41161,-0.206846,-0.427709,-0.281509,0.145554,-0.458665,-0.445299,-0.264943,0.462773,-0.233822,0.366746,-0.345689,0.28262,-0.427913,-0.0695867,0.416257,-0.366894,0.428161,0.0733348,0.455579,-0.255712,-0.0690835,-0.476862,0.153801,0.291143,0.0287215,0.100824,-0.173726,0.193488,0.327588,-0.145432,-0.295384,-0.219923,0.0225464,0.13476,-0.183783,0.328968,-0.0280236,-0.152229,0.472364,0.416618
0.218367,0.157233,-0.0397424,-0.181485,0.345786,0.403598,-0.331447,0.321916,-0.428718,0.306473,0.270091,-0.0870711,-0.262195,0.266134,-0.0848715,0.305588,-0.115424,-0.295731,0.558924,0.321184,-0.195135,0.0345769,-0.499304,-0.225683,-0.414055,-0.0501029,-0.440914,0.363973,-0.382236,0.299116,0.216959,0.00504286,0.490867,-0.502952,0.13418,-0.476393,-0.493106,-0.177414,-0.449568,-0.0152957,-0.221279,0.148137,-0.187673,-0.132619,-0.0103105,0.460585,-0.552455,0.00328646,0.248385,-0.0914136,0.184219,0.274319,-0.492373,-0.317372,0.299515,0.221725,-0.412793,-0.168952,0.27561,0.359538,-0.260611,-0.053559,0.211712,0.140572,-0.510051,-0.0307751,0.326752,-0.233244,0.441245,-0.494838,0.484723,-0.0872046,0.2615,0.376502,-0.0489958,0.457656,-0.098021,-0.464086,0.0673013,-0.201462,-0.448945,0.407476,0.253492,-0.0948876,-0.229148,0.248402,-0.0377914,-0.0906251,-0.264126,-0.0632239,0.360677,-0.170375,0.154201,0.419341,-0.396361,-0.0673028,0.461555,-0.055335,0.0699978,-0.278873,0.197983,-0.39075,-0.55791,-0.198634,0.252374,0.434542,-0.166333,-0.147644,-0.0745295,-0.498033,0.00478514,0.308754,-0.0133297,-0.0123722,-0.151835,-0.110985,-0.033875,0.112871,-0.200839,0.36137,0.451177,0.0651784,-0.0893994,0.0753787,-0.484367,0.259214,0.398215,0.053763,-0.105748,-0.416789,0.254511,-0.352147,-0.185013,0.396072,0.209581,0.325641,-0.215208,0.481886,0.193118,-0.197628,-0.460452,-0.187558,-0.181145,-0.402644,-0.222457,-0.291532,-0.0216465,-0.469745,0.00302001,0.413032,0.27832,0.024688,0.251744,0.181081,-0.310977,0.124035,-0.270789,-0.455527,0.196189,-0.279673,0.271446,0.500092,-0.0288778,0.358883,0.481462,0.0316572,-0.0239625,-0.0238761,0.103115,0.197641,0.405567,0.0418133,0.028023,0.0944991,-0.244394,0.502814,0.360586,0.142914,0.0713458,0.0413508,0.0540317,0.258348,-0.190674,0.267327,-0.0716723,0.290395,0.0312609,-0.049225,-0.212391,0.295075,0.391567,0.221843,-0.156601,-0.137802,-0.382609,0.132748,-0.421633,-0.237193,-0.128909,0.0473373
-0.215239,0.432376,0.229965,-0.0159386,-0.055908,-0.493273,0.230858,-0.131029,-0.24002,-0.417136,0.424094,-0.0346128,0.232642,0.636708,-0.34328,-0.241469,-0.0366481,-0.319405,0.40667,0.0820028,0.308305,-0.375513,0.25445,-0.0844549,0.328403,-0.294363,0.194481,-0.01175,0.0569949,-0.121364,0.336649,-0.0987443,0.294076,0.0267772,-0.329698,-0.115814,0.490432,-0.24267,0.45385,-0.0142534,-0.21456,-0.525705,-0.232229,0.212106,-0.297483,-0.284873,0.122954,0.319491,-0.0571171,0.117871,-0.386277,0.0899208,0.141266,0.157712,-0.448466,-0.199401,-0.279328,0.163265,0.430014,-0.565324,-0.363702,-0.0838528,0.0132443,-0.193253,0.00513713,-0.204471,-0.0787042,0.00821879,-0.339876,0.0491123,0.121501,0.294281,-0.57311,-0.291037,-0.291238,-0.350181,0.218961,-0.198684,-0.346626,0.185782,0.388273,0.256158,-0.0750655,0.270009,-0.323,0.134926,-0.313132,0.322415,-0.0409477,0.386748,-0.180283,0.0641588,0.395278,0.441262,0.447552,0.354769,-0.175942,-0.320297,0.412643,-0.144724,0.316163,0.0683153,0.221879,-0.103493,-0.0490942,-0.329456,-0.0978863,0.294243,-0.0267681,0.180575,0.400786,0.218987,0.00775149,-0.264584,-0.113177,-0.326786,-0.0675067,0.428975,-0.301715,-0.176678,-0.361339,-0.511665,-0.302512,-0.278632,-0.372657,0.0529413,-0.1698,-0.177806,-0.268806,0.463518,-0.216891,0.240295,-0.294207,0.245983,-0.00317723,0.24802,0.288898,-0.350755,-0.355823,-0.191485,-0.311584,-0.327094,-0.26825,0.447867,0.14284,0.292584,-0.29605,0.158216,0.149287,0.394898,-0.32808,0.477811,0.488955,0.0590812,-0.169119,0.270234,-0.241776,0.490646,0.0447334,-0.320832,0.383051,-0.241944,0.532321,0.400908,0.249278,0.0533268,-0.0979112,-0.220979,-0.205556,-0.335918,-0.0961845,-0.0285793,0.502059,0.424562,-0.100755,0.313209,0.129977,0.521041,-0.356702,0.313919,-0.358592,-0.109603,0.146483,-0.376421,0.446886,-0.442068,0.226766,0.0535119,-0.0617863,0.452258,-0.0874261,-0.520416,-0.270122,-0.315061,0.244236,0.393023,-0.0227313,0.271888,0.447456,-0.268695
-0.311973,-0.243467,-0.240799,0.060981,0.426066,0.104179,-0.095487,0.318908,-0.350149,0.0431956,-0.26092,-0.0070659,0.452081,-0.382846,-0.21284,0.0699196,0.614251,0.0521151,0.379933,-0.0937119,-0.184886,-0.0307631,0.0836946,-0.280595,-0.217507,0.0506938,0.236573,-0.0621834,-0.284897,0.347619,-0.402158,0.393275,-0.573518,0.198314,0.00990553,0.278036,0.150876,-0.233959,-0.406178,-0.445149,-0.27444,0.0800721,-0.0709819,0.0140296,0.0895314,0.32297,-0.127188,0.206996,-0.333766,-0.314126,-0.507359,-0.230629,0.587854,-0.0884122,0.0501438,0.13199,-0.066927,-0.337483,0.391567,0.147635,-0.0600915,0.28284,-0.416082,-0.299539,-0.00426193,0.402862,-0.334336,0.125659,-0.0626847,0.285001,-0.304809,-0.0302665,0.145138,-0.365424,0.277749,0.370537,0.168702,0.561396,-0.200733,0.321174,0.284539,0.111875,0.380446,-0.0267555,0.134329,0.139272,0.423539,-0.302602,0.26327,-0.0864814,0.455364,0.401303,-0.425227,-0.184208,-0.0372168,0.450986,0.308207,0.145387,0.208087,0.310944,-0.0181632,-0.0809851,0.282859,-0.51404,0.490384,-0.449497,0.42812,0.385824,-0.0790118,0.284052,-0.454456,-0.496102,0.0671235,-0.120745,0.505381,0.258108,0.299174,0.254024,0.362467,0.113771,0.221702,-0.369392,0.0680051,-0.182751,-0.221106,0.408458,0.126238,-0.30729,-0.226227,0.0713074,0.376213,0.328242,-0.117076,-0.362901,-0.33354,-0.3762,0.0157767,-0.165861,0.311832,-0.0715043,-0.399905,-0.291796,-0.213045,-0.317025,0.240961,-0.338931,0.0454245,0.168379,0.453854,-0.00307344,0.424269,0.321289,-0.027207,0.166224,0.0166263,-0.453376,-0.235266,-0.246179,0.500761,-0.295542,-0.0156472,-0.00690999,-0.392835,0.0442227,-0.122367,-0.101554,-0.239804,-0.00105423,-0.323277,0.0614257,-0.1699,-0.0733282,0.40672,-0.222727,-0.464714,-0.459598,-0.234424,-0.209899,0.374426,0.433094,-0.0710018,0.313399,-0.384768,-0.16661,-0.118452,0.153338,-0.00366596,0.11573,-0.0101503,-0.228104,0.400095,0.158545,-0.320201,0.20309,0.012208,0.338042,-0.447108,-0.0766526,0.458964,-0.0417344
-0.0026992,-0.00950889,0.275292,-0.416157,0.325947,0.00853771,0.330577,0.344394,0.120917,0.116591,0.0249057,-0.20282,0.409479,-0.37529,0.0350808,-0.187508,0.265163,-0.348603,-0.126967,0.33497,-0.434752,-0.257,-0.237417,-0.164573,-0.297565,-0.582906,-0.125042,-0.0997023,0.0920944,0.257521,-0.0690274,0.233408,0.221522,-0.396141,-0.0616344,0.107981,0.582235,-0.434268,-0.346365,0.375632,0.268018,0.0800282,0.287549,0.213738,0.32923,0.446426,0.350785,-0.0765318,-0.480231,-0.143596,-0.372555,0.450657,-0.466225,-0.538897,-0.400884,-0.384758,-0.327288,-0.412034,-0.153332,0.0829079,-0.0210024,0.422502,-0.194536,-0.0396218,0.466022,-0.131304,0.0908295,-0.343098,-0.349596,0.571244,-0.314304,0.109798,0.0154328,0.140366,0.409757,0.421348,-0.360854,-0.220424,-0.0419369,0.19015,-0.150698,0.337555,0.0759416,-0.212998,0.358179,0.455384,0.0373988,-0.0720287,-0.0724569,-0.476211,-0.0734412,-0.0535137,-0.420995,-0.332075,-0.278261,-0.23022,-0.451452,0.178825,0.0881184,-0.0893649,0.20904,0.171485,0.262055,-0.140242,0.35938,0.0875693,0.487522,-0.165302,-0.215622,0.227211,0.267859,0.165148,0.377116,-0.0516269,-0.0973761,0.083323,-0.0839409,0.438806,0.0409126,0.322994,0.0891345,-0.0365796,0.0486422,0.283486,-0.0528954,-0.174193,-0.0850904,0.17514,-0.0648983,0.133791,0.102667,0.321253,-0.420704,-0.461488,-0.142944,-0.338037,-0.281566,-0.0981101,0.383511,-0.228034,0.134756,-0.192629,-0.449694,0.041378,0.322816,0.478566,-0.300618,0.444021,0.220769,-0.11213,-0.248512,-0.339769,-0.0373644,0.296452,0.00387276,0.116432,0.264674,0.220636,0.182767,-0.0379936,-0.156778,-0.102263,-0.261226,-0.33129,-0.205886,-0.089624,-0.28061,0.115328,-0.139681,-0.306099,0.244529,0.0980495,0.0665345,-0.0998242,0.243219,0.384348,-0.017334,0.32399,-0.155137,0.422882,0.241863,0.317139,0.216878,-0.0051588,0.173693,-0.510237,0.00407233,0.448118,-0.0823437,-0.254584,0.488469,0.381331,0.274602,0.177038,-0.330036,-0.493086,0.398108,0.431591,-0.0461436,-0.413901
-0.554146,0.379022,0.419901,-0.169348,-0.240689,0.0650301,0.324896,0.355918,0.261837,0.461361,-0.245688,0.382435,0.113439,0.366225,-0.0733397,0.252512,0.169691,0.255708,-0.472345,-0.620578,-0.409082,0.129576,-0.117634,-0.288254,-0.0984575,0.38071,0.078588,0.210195,-0.403543,-0.139212,0.426456,0.307191,-0.246882,-0.0579049,0.258147,-0.115264,0.248465,0.175633,0.247997,-0.381937,0.49844,-0.110198,0.462257,0.237857,0.150261,0.35937,0.154684,0.155197,0.33146,0.156352,0.474668,-0.374754,-0.225,-0.12135,-0.197183,0.0183553,-0.424897,0.00195407,0.41175,-0.540105,-0.242627,-0.0124831,-0.281687,-0.0704964,-0.448582,0.221073,-0.080376,-0.343546,0.418872,-0.0414893,-0.301144,0.316758,-0.308315,-0.190167,-0.0590132,-0.100422,-0.22256,0.182278,-0.322656,-0.103707,0.239566,-0.0613514,-0.061677,0.193751,0.0376486,-0.191677,-0.156665,0.387203,0.207733,0.471503,-0.0942455,-0.181304,-0.369774,-0.0240032,0.285046,-0.284235,0.364124,0.0215486,0.401427,0.299466,0.295177,-0.584296,0.172782,-0.0522965,-0.51725,0.464598,-0.388608,0.375532,-0.27896,0.0910325,0.348029,0.350539,0.0549166,-0.127884,0.0785031,-0.269145,0.217083,-0.365608,0.0385929,-0.276352,0.439483,0.47528,0.453895,0.327576,-0.315147,0.26758,-0.00945842,-0.0330338,0.164075,-0.40501,0.291755,0.387383,0.0118567,-0.159737,0.123609,-0.0679894,-0.428664,0.223951,0.448244,0.29712,-0.401999,0.188191,-0.281038,0.079572,-0.0236675,0.14962,-0.305663,-0.126392,0.356769,-0.0326392,0.206302,0.280184,-0.300034,0.291893,0.407761,-0.0519465,0.46022,-0.119903,-0.476835,0.00869129,0.292537,-0.0862727,-0.11626,-0.321438,0.230353,0.380373,-0.336458,0.413126,0.412004,0.121857,-0.314029,0.161685,-0.115104,0.0969115,0.357212,-0.220528,0.0430191,-0.337593,-0.41776,0.202842,0.0793455,-0.264504,0.314444,-0.0713034,0.333771,-0.306052,-0.456236,-0.36288,-0.21483,0.0954681,-0.0225237,0.290271,0.265327,0.509194,0.315918,-0.414875,0.371253,-0.144819,-0.202977,-0.0106276
0.042272,-0.521984,-0.210452,0.0320802,-0.203431,-0.251926,0.223335,0.29392,-0.350188,-0.129405,0.246357,0.264163,0.359357,-0.371054,0.434175,-0.316877,-0.406558,-0.466436,0.103847,-0.410364,0.267709,-0.0309675,0.466586,-0.450307,0.205697,0.275139,0.431574,0.0291308,-0.322145,-0.520517,-0.186077,-0.4731,0.248061,-0.0898315,-0.166685,-0.301855,-0.413622,0.451985,-0.0745299,0.429632,-0.0692523,0.187212,-0.260564,0.328364,0.3906,0.169983,-0.050748,-0.404181,-0.440844,-0.0288802,-0.0481994,0.227915,-0.517689,0.207451,-0.445556,0.178476,0.33662,-0.0989345,0.343399,0.295815,-0.373126,0.145873,-0.426952,0.276316,0.271378,0.386247,-0.0130181,-0.374969,-0.365349,0.0939882,-0.275139,-0.338406,0.207096,-0.217681,-0.28673,0.441282,0.126593,-0.352517,-0.139938,0.181812,0.0989062,-0.167762,-0.475493,0.334022,0.324117,0.159678,0.207643,-0.0178283,-0.152665,-0.13008,0.295298,-0.0382195,0.218183,0.400112,-0.252237,0.478551,0.16796,0.121535,-0.291114,0.368651,-0.381831,-0.186405,0.235728,0.347982,0.184866,-0.314739,0.230143,-0.0339676,-0.285705,-0.217282,-0.323427,0.061876,0.150733,-0.191132,-0.345998,-0.261009,0.36033,0.518772,-0.176149,-0.0459221,0.119949,-0.159372,0.174576,-0.0737431,-0.0257601,-0.49751,0.463143,0.19538,-0.40722,-0.132493,0.186184,-0.314068,-0.275288,-0.359764,0.0398708,0.0236584,0.398225,-0.425258,-0.280023,0.231531,-0.244459,0.147218,-0.301449,0.250338,-0.25079,0.29094,0.096061,-0.319563,0.314575,0.353855,-0.0981757,-0.107646,0.0615288,-0.109296,-0.281654,0.0330533,0.154377,0.175447,0.4622,-0.156434,0.310324,0.316765,0.432787,0.564236,0.426007,0.335849,0.226176,0.39761,0.256899,0.409098,-0.282847,-0.1765,0.261857,-0.35853,0.516867,0.397551,-0.0932521,-0.368367,0.411627,0.182988,-0.438907,-0.326843,0.183288,0.432603,-0.0451224,0.280839,0.424716,0.0173142,-0.175781,0.274083,0.250568,0.318357,-0.484639,0.324071,0.390836,-0.251477,-0.162127,0.310981,-0.258533,-0.435002
0.0396448,0.544447,-0.514121,0.420456,-0.301346,-0.333505,-0.331132,-0.210879,0.196415,-0.288156,-0.00599253,-0.0161898,0.240186,-0.0267927,-0.309843,-0.541296,0.383142,0.203543,0.0283388,0.0777995,-0.362562,0.515759,-0.398728,-0.021793,0.0788732,-0.066665,0.399213,-0.365314,0.502091,-0.45097,-0.488064,-0.11389,0.218034,-0.0854394,0.0744775,0.301762,0.449601,0.241819,-0.213178,0.388519,-0.0537443,-0.0508079,-0.476224,-0.287301,-0.367089,0.375553,0.28941,-0.110049,-0.401855,0.183749,0.344111,0.0317001,-0.0832312,0.0613514,0.420097,-0.00617211,-0.431716,-0.231915,-0.484848,-0.146869,-0.207686,-0.276286,-0.232245,-0.119858,-0.279423,-0.169174,0.136715,0.548997,-0.320809,0.380651,-0.447675,0.324216,-0.154571,0.0990213,-0.0458521,-0.201193,0.111453,-0.162926,-0.261819,-0.19857,-0.102586,0.252338,0.222642,-0.135971,0.205853,0.297558,0.505348,-0.342156,-0.273013,0.443378,0.0248839,0.295752,0.243153,0.26567,0.344914,-0.0229315,-0.20464,-0.290574,0.0182403,0.082097,0.35452,-0.324608,0.0203468,-0.342941,0.233578,-0.411519,0.306363,-0.0984274,-0.267347,-0.281035,0.121528,-0.198092,0.298717,0.216406,0.328206,-0.313292,-0.301085,-0.0494084,-0.0469868,-0.254774,-0.190308,-0.114673,-0.520838,0.375645,0.309759,-0.316994,-0.503535,0.0268884,0.183707,0.448705,0.00188658,0.0892349,0.457799,0.459285,-0.218853,0.121335,-0.192225,-0.352153,-0.3361,0.328877,0.437828,0.408994,0.558782,-0.178741,0.273553,-0.153997,0.0289037,-0.449992,0.178981,-0.363807,0.143074,-0.0926566,-0.0198561,-0.282912,0.139985,0.232857,0.212019,0.483171,-0.175728,-0.39455,0.504253,-0.0515783,-0.270117,0.266506,0.408878,-0.114079,0.43251,0.0807417,-0.319349,-0.43736,-0.454887,-0.0443094,-0.173006,0.496891,0.335362,-0.318303,0.194453,-0.382362,0.14656,0.486793,0.39681,-0.211828,-0.422453,0.0694263,-0.0273001,-0.280661,0.403144,0.417739,0.253269,0.290182,0.357904,-0.393118,-0.278799,0.291905,0.164967,-0.474298,0.317282,0.0117039,0.0458663,0.0226042
0.0480039,0.0254028,0.0472136,-0.0458815,0.199091,-0.115533,-0.0562074,0.404484,-0.342868,-0.346273,-0.0168029,0.106457,-0.191521,0.357187,-0.207472,0.52729,0.283183,0.402046,0.112683,0.236103,0.454713,-0.0776078,0.0869477,0.355654,-0.143744,0.322701,-0.178314,-0.298958,0.370941,-0.28244,-0.225894,-0.0999029,0.0276059,0.293099,-0.284887,0.122836,-0.343094,0.135636,-0.478657,0.375927,0.054554,-0.00336982,-0.412033,0.0875161,0.335479,0.348905,-0.362688,0.426987,0.382418,0.303848,0.400516,-0.483627,0.302205,-0.239131,0.51124,0.0819248,-0.0641433,-0.253463,-0.107238,-0.103142,0.155894,-0.279474,-0.307422,-0.393705,-0.230867,0.192426,0.0214402,0.352711,-0.400857,0.199677,0.0351438,-0.429415,-0.0154116,-0.117126,-0.474302,-0.246243,-0.17599,0.390581,-0.0534595,-0.272433,0.334126,-0.0809718,-0.264063,-0.454636,-0.460683,0.156572,0.394996,0.321581,-0.356084,0.0772076,0.216964,0.279238,0.16511,0.286274,-0.222992,-0.0517339,0.0723108,0.358385,-0.133728,0.182403,0.039694,0.142535,0.499173,-0.000823296,-0.399276,-0.222272,0.544412,0.042677,0.31988,-0.293057,-0.00409085,0.27943,0.0904112,0.0723544,0.17345,-0.123276,-0.0478226,0.172345,0.075124,0.161554,-0.322512,-0.158221,-0.255921,-0.140815,0.21375,-0.126337,0.223991,-0.437796,-0.20815,-0.131761,-0.286498,0.0280184,0.210074,0.380286,-0.175151,0.263293,-0.486432,-0.288181,-0.278791,-0.472085,-0.19888,-0.491231,-0.411437,0.515874,-0.273474,-0.333788,0.0252669,0.129697,-0.00756784,-0.306844,-0.328242,-0.0985999,-0.34943,0.527725,0.152046,0.416702,0.412273,0.119205,0.329831,-0.242492,0.56812,-0.158948,0.108589,-0.0244875,0.00623544,-0.0596185,-0.440526,-0.225002,-0.00970653,-0.299966,0.186165,-0.424985,-0.128359,0.177612,0.232512,0.460963,0.292861,-0.417139,0.267606,0.138824,-0.345302,0.0958282,0.400153,-0.167874,-0.0533484,-0.186396,0.384194,0.129797,-0.216455,0.426926,-0.405857,-0.134525,-0.0786986,0.0709518,-0.235407,0.224502,0.184931,-0.0592993,-0.233873,0.353064
