0.227247,0.318535,0.260425,-0.321821,-0.0537127,-0.331445,0.112998,0.584609,-0.275969,0.172254,0.276097,0.504193,-0.032343,0.187771,0.126643,0.729647,-0.314846,-0.176378,-0.108905,-0.464042,-0.0185461,-0.0501176,-0.210292,0.681876,0.269589,0.591885,0.254229,0.458842,0.0274791,0.993362,-0.229387,0.219972,0.0927156,0.440051,-0.40962,0.531319,-0.370265,1.12083,0.355676,-0.361536,0.635043,0.520422,0.398117,0.502213,0.215838,-0.468568,0.226847,-0.0599924,0.632523,0.166225
0.083253,-0.235473,-0.138184,0.0318069,1.27201,-0.164374,-0.641096,-0.0194276,-0.18237,0.680454,-0.386785,-0.151612,0.56718,-0.607365,0.259557,0.33998,-0.33998,-0.105491,-0.214432,1.27889,-0.115023,-0.0321694,-0.181848,0.606699,0.624047,0.484367,-0.499931,0.174488,0.804206,1.16595,0.295078,0.00134442,-0.0703886,0.215307,0.505767,0.0935273,0.617041,-0.190013,0.581864,-0.398122,1.35525,0.214275,0.0272758,0.792482,0.0124766,0.930519,-0.176949,-0.216907,0.228583,-0.167704
0.35184,-0.268018,0.242715,0.488006,0.816441,0.43679,-0.702794,-0.506353,-0.11664,0.386063,-0.351635,0.334045,0.549198,-0.595371,0.210357,0.729407,0.337967,0.0540417,-0.361203,1.06866,-0.0605713,0.764143,-0.0808313,0.363233,0.710898,0.175256,-0.213728,-0.42814,0.278488,0.882866,0.155536,-0.198994,-0.367986,0.117558,-0.0609527,0.108232,0.580625,-0.591235,0.0798538,0.0295744,1.54288,-0.61181,0.998851,0.245742,0.0311241,0.671767,0.388681,0.08596,-0.385793,-0.24165
0.480344,-0.365804,-0.282865,-0.401921,0.899165,-0.127756,-0.895385,0.0592883,0.320794,0.857693,-0.292854,0.0261206,0.434212,0.131036,-0.23975,0.220443,0.444628,-0.484546,0.149739,0.959472,-0.22428,0.781569,0.0300191,-0.428044,0.511102,0.217941,-0.414505,-0.125933,0.400938,0.849099,-0.0593518,-0.529308,-0.202446,0.0352277,-0.395091,0.657719,0.804658,0.0171369,0.34594,0.272265,0.867459,-0.41246,0.290503,0.788198,0.325473,0.118042,-0.0121682,0.330073,0.0432752,0.112387
0.650015,-0.0958456,0.453223,-0.473521,1.4505,0.44214,-1.08262,-0.649348,0.144949,0.153988,-0.979036,0.168587,-0.101509,0.224193,-0.0878341,0.261503,-0.196374,-0.0142601,-0.145742,1.12506,-0.29986,0.143681,0.411436,-0.384442,0.34477,0.0194829,-0.51499,0.254917,0.975311,0.477173,0.127444,-0.308183,-0.376867,-0.29429,0.234548,0.244492,0.439025,-0.937503,-0.0169069,-0.177663,1.20653,-0.157697,-0.0351206,0.883124,0.270747,0.131272,-0.249868,-0.0826644,-0.490466,-0.122462
-0.281564,-0.31519,0.194862,-0.0470526,1.26802,0.508523,-0.11625,-0.465834,0.239394,0.814577,0.156504,0.462967,0.234288,-0.197959,-0.13073,0.673974,0.493064,-0.179994,0.0470532,0.553896,0.561552,0.559835,0.447515,0.320854,0.11496,0.704482,-0.03513,0.391249,0.867075,1.58033,0.369044,0.390197,0.109569,0.0208787,0.501933,0.403548,0.734296,-0.265401,0.487634,-0.286379,1.57594,0.222355,1.03854,0.837452,0.851219,0.231682,0.314416,1.07543,0.0702685,0.147033
-0.065748,-0.337723,0.167938,-0.0553198,1.41119,0.1492,-0.179911,0.579698,-0.150497,0.990958,0.400972,0.806852,0.540358,0.389782,-0.254764,1.39034,0.365261,0.252794,0.265131,1.02473,0.219261,0.252896,0.0289082,0.480381,0.66572,0.22848,0.433966,-0.189205,0.759956,1.47647,0.0716531,-0.253253,-0.110031,-0.186729,-0.142976,-0.0324428,0.76522,-0.0939006,-0.179257,-0.403543,1.32496,-0.391736,1.01649,-0.11973,0.208944,0.420595,0.123712,0.848899,1.17456,-0.140373
0.375458,0.147568,-0.201938,0.0144933,1.23064,-0.1754,-0.326356,-0.892489,-0.365155,0.718327,-0.117866,-0.197883,-0.187325,-0.38228,-0.420485,0.255413,0.416678,0.149682,-0.492484,0.834172,0.097106,0.236698,-0.493721,-0.119455,0.623848,0.272035,0.11489,-0.130707,1.23299,0.980443,0.165182,-0.0990167,0.129465,0.0285696,-0.570202,0.729459,0.406759,-0.653234,-0.12425,-0.352985,2.62752,-0.144845,0.170041,0.90224,0.502593,0.284451,0.0161185,0.21369,0.203422,-0.560112
-0.0285137,-0.337526,0.0745379,0.807152,1.29565,0.751899,0.708216,0.612439,-0.125999,1.29295,0.644438,0.704879,-0.0177631,-0.288481,0.0511325,0.931873,-0.0524531,-0.403507,0.796308,1.02155,0.674006,1.62341,0.0915156,0.281876,0.382475,0.989418,-0.372888,0.393665,0.431512,1.52207,0.318065,-0.465118,-0.208564,0.49729,0.410925,1.00447,0.111589,0.733191,0.176272,-0.0320048,1.5165,-0.372306,0.493589,0.0559762,0.592227,1.08808,0.441828,0.7912,1.64612,-0.287567
0.046984,0.218488,-0.461801,-0.512541,0.375496,-0.579681,-0.278608,-0.546015,-0.371269,-0.666542,-0.182992,-0.266467,-0.632405,-0.437138,-0.41325,-0.470372,0.0392814,-0.518354,-0.324915,0.202216,-0.399492,0.201298,0.0489427,-0.658118,0.34157,-0.294276,-0.272572,-0.367133,-0.411325,-1.50836,-0.0451703,0.0929633,0.406088,-0.545304,-0.529407,-0.498172,-0.0772381,-0.275782,-0.513249,-0.640692,-0.318534,0.116124,-0.280755,-0.199141,-0.572163,-0.399106,-0.555663,-0.232512,-0.383041,0.25134
