3.16487,3.1787
3.1709,3.16951
3.17382,3.17371
3.17182,3.17074
3.172,3.17174
3.17306,3.17274
3.17446,3.17295
3.17455,3.17506
3.17591,3.17396
3.17546,3.17512
3.17596,3.17604
3.1755,3.17595
3.17558,3.1756
3.1752,3.17547
3.175,3.17514
3.17524,3.17482
3.17497,3.17537
3.1745,3.17478
3.17419,3.17435
3.17509,3.17413
3.17517,3.17489
3.17593,3.17581
3.17696,3.17604
3.1773,3.17715
3.17732,3.17734
3.17734,3.17734
3.17725,3.17728
3.17722,3.17723
3.1772,3.1772
3.17719,3.1772
3.17718,3.17718
3.17714,3.17718
3.1771,3.1771
3.17695,3.17701
3.17687,3.17688
3.17684,3.17684
3.17679,3.17683
3.17668,3.17673
3.17665,3.17666
3.1766,3.17661
3.17639,3.17659
3.17628,3.17631
3.17634,3.17634
3.17628,3.17633
3.17628,3.1763
3.17654,3.17637
3.17717,3.17677
3.17712,3.17712
3.17712,3.17712
3.17716,3.17712
