0.258134,0.214697,0.437304,-0.156506,0.406772,-0.46353,-0.314969,0.660346,-0.340576,0.0768418,0.116621,0.453124,-0.324063,-0.508982,-0.0111726,0.515695,-0.573739,-0.400587,-0.395386,-0.442773,-0.338045,-0.193949,0.0664952,0.477274,0.302841,-0.113209,0.0960322,0.578435,-0.0736289,0.394173,0.0322724,-0.335814,-0.132579,-0.214412,-0.23112,0.392219,-0.504134,0.219299,0.105792,-0.338366,-0.0168041,0.69552,-0.0148049,0.543109,-0.166883,-0.856992,-0.0284915,-0.34147,0.0414692,0.159214
0.243046,-0.189289,-0.268346,0.0652832,0.394571,-0.409925,-0.247652,0.417464,-0.390458,0.171583,-0.00727963,-0.158961,0.398826,-0.643611,0.181574,0.267596,-0.815569,0.0926406,-0.142617,0.67161,-0.0416597,-0.453049,-0.293301,0.687313,0.655557,0.458895,-0.247817,0.23581,0.0810907,0.307366,0.324044,0.373542,-0.378725,0.175332,0.348058,-0.0754438,0.425764,0.442772,-0.0829933,-0.519746,-0.0691846,0.363712,-0.816408,0.490857,-0.215846,0.312159,-0.383507,-0.215954,0.526764,0.0912422
0.316512,-0.163104,0.170672,0.271882,0.204397,0.390787,-0.636119,-0.582647,-0.072821,0.218558,-0.124073,0.349078,0.426225,-0.63449,0.0238793,0.307192,0.401476,0.156999,-0.677936,0.492464,-0.586481,0.479928,-0.694491,0.219041,0.319781,-0.00753398,-0.198463,-0.508022,-0.180215,0.230413,0.412385,0.00257613,-0.11809,0.0968539,-0.0643562,-0.211417,0.113859,-0.354403,-0.157437,0.244951,0.526132,-0.480331,0.340405,0.0167375,-0.141225,0.182388,0.406635,-0.223082,-0.618333,-0.396945
0.379542,-0.609739,-0.507625,0.222317,0.384529,-0.289653,-0.500929,0.502132,0.222929,0.0448164,-0.00980709,0.220916,0.161482,0.12252,0.14703,-0.0766353,-0.0762663,-0.207307,0.0776266,0.497119,-0.0531357,0.0142894,0.0386277,-0.0403107,0.526301,-0.249789,-0.426562,0.0762894,-0.535235,0.394687,0.132444,-0.269692,-0.488412,0.259965,-0.188826,0.475457,0.108071,0.516656,0.127217,0.60641,-0.179536,-0.240924,-0.00712044,0.672887,0.091565,-0.394592,0.250338,0.489351,0.337947,0.184783
0.06819,-0.0340479,0.528944,-1.16565,0.310499,0.79414,-0.175181,0.129347,-0.0370997,-0.254102,-0.470621,-0.01666,-0.350883,0.205449,-0.587408,0.337412,-0.611416,0.202958,0.389891,0.235259,-0.937366,-0.216828,0.634771,-0.438394,0.193081,0.226905,-0.402228,0.525055,0.223575,-0.112881,-0.348582,-0.157764,-0.580759,-0.448153,0.0532331,0.0330025,-0.124369,-0.0376553,-0.954186,0.15078,-0.819874,-0.203018,-0.893286,0.507162,-0.129314,-0.750256,-0.771981,-0.575411,-0.47459,0.132191
-0.179183,-0.179759,-0.0224946,-0.348207,0.360002,-0.000164287,0.074331,-0.323862,0.274452,0.0542058,-0.290754,0.372303,-0.570396,-0.53279,-0.608904,0.102041,0.246181,-0.611728,-0.333377,-0.388207,0.345098,-0.527688,0.625612,0.23644,-1.10931,0.210123,-0.0111217,0.303725,0.371043,0.442431,0.379619,0.681059,0.55379,-0.335819,0.486038,0.243027,0.267899,-0.242839,0.116735,-0.592464,-0.247222,0.488303,0.789146,0.555045,0.481059,-0.912126,0.508691,1.04609,-0.61863,0.299625
-0.499304,-0.472692,0.0729017,-0.938989,0.877659,-0.497377,0.137727,0.765451,-0.21866,-0.504196,0.27851,0.684311,0.442252,0.805902,-0.683245,0.488996,0.533028,-0.0702934,0.118092,0.281452,0.38471,-0.571433,0.00309698,0.316848,-0.298537,-0.181541,0.16657,0.14736,-0.314909,0.20803,0.088574,-0.470522,-0.195679,-0.962984,-0.34646,-0.528688,-0.303869,-0.346315,-0.67389,-0.550386,-0.472875,-0.365807,-0.00104026,-0.501592,-0.269538,-0.105801,0.0650878,-0.242923,-0.305947,-0.495276
0.13581,0.437621,-0.257521,-0.155814,0.2623,-0.556022,0.0445702,-1.02041,-0.171725,-0.193694,0.779082,-0.0515124,-0.177664,-0.549909,-0.371464,-0.171695,0.250604,0.347332,-0.317766,0.107872,0.189952,-0.367003,-0.238586,-0.229771,0.177739,0.207173,0.303377,-0.0721496,0.560708,-0.193251,-0.0790786,-0.194412,0.365192,0.0620515,-0.708196,0.567099,-0.348486,0.0925718,-0.527754,-0.0967326,0.729821,0.11345,-0.529167,0.101971,-0.179389,0.111138,-0.169405,0.0672727,0.216137,-0.437856
0.0862817,-0.52973,-0.00652418,0.0350272,0.0124196,0.223914,0.578862,0.0250005,-0.197114,-0.0730596,-0.470087,-0.0735879,0.0829284,-0.533166,-0.0472191,-0.251386,-0.300019,-0.234953,0.437938,0.0931655,0.468402,0.285731,-0.226238,-0.407277,-0.164327,-0.631738,-0.549297,0.3906,-0.365116,-0.238179,0.418646,-0.58244,-0.388224,0.348401,0.26904,0.388063,-0.650127,0.123291,-0.216833,-0.0492893,-0.176376,-0.360442,-0.936182,-0.747826,0.410485,0.832364,7.9699e-05,0.0664591,0.302045,-0.279314
-0.0858015,0.39988,-0.327009,-0.527186,0.376786,-0.461269,-0.182256,-0.288074,-0.22431,-0.00371302,0.675914,0.16475,-0.440524,-0.360351,-0.216374,-0.230551,0.18337,-0.495913,0.207444,0.641446,-0.041,0.365095,0.143121,-0.453488,0.808747,0.807332,-0.341442,0.0725823,-0.256683,-0.507702,-0.315665,0.153863,0.698565,-0.291212,-0.763013,-0.365899,-0.0860871,0.444043,-0.28683,-0.179949,0.0162155,0.0897757,0.229348,0.296784,-0.334898,-0.243731,-0.419853,0.202016,0.207486,0.152095
0.244429,-0.278185,-0.315347,-0.317611,0.559857,0.420818,0.0770005,-0.318487,0.0234296,-0.415905,-0.388547,-0.0649956,0.225366,0.234141,0.231076,0.205217,0.651124,0.135645,-0.672324,-0.395208,0.448581,-0.0457348,-0.643222,0.718719,-0.713227,-0.328116,-0.386398,-0.471364,0.161229,-0.302275,0.277217,-0.13562,-0.297403,0.133205,-0.00576477,0.214863,0.10517,-0.403241,-0.297808,-0.696294,0.765911,-0.160967,0.141303,-0.335887,-0.308726,-0.643179,-0.488496,-0.435798,-0.443869,0.303182
0.284306,0.528582,0.506696,-0.557634,-0.266801,-0.365458,-0.656634,-0.849032,0.575018,0.00765519,-0.211508,-0.268842,0.241763,0.139086,0.457709,0.0193165,-0.17611,0.347283,0.384291,0.406647,-0.183991,-0.264082,0.299844,0.418533,0.442136,-0.132099,0.54479,-0.031674,0.264782,-0.373434,0.00669765,-0.294382,0.803178,0.0921852,-0.00295145,0.0263911,0.335474,-0.41782,-0.522927,-0.316836,0.65922,0.0891172,-0.527524,-0.173329,-0.218176,1.14577,-0.282894,0.257421,0.107197,-0.867546
-0.646035,-0.492868,0.101129,0.322968,0.375832,0.534483,-0.521084,0.10683,-0.335225,0.00508381,-0.383858,-0.284174,-0.306565,-0.36777,-0.650215,-0.146733,0.0593841,-0.138036,-0.451728,0.601581,-0.0236461,-0.71496,-0.17257,-0.675932,0.288488,-0.255878,-0.477161,0.196234,-0.200415,-0.236174,-0.0940917,-0.141713,0.659112,-0.290054,0.0802366,0.140342,-0.41983,0.417271,-0.0191601,0.812668,-0.558304,-0.421659,0.40785,-0.133485,-0.210658,-0.387747,0.245805,0.78548,0.40212,0.276741
