3.1776,3.17769
3.1755,3.17635
3.16801,3.17284
3.16019,3.16321
3.15596,3.15748
3.1528,3.15404
3.14994,3.1511
3.14732,3.14829
3.14512,3.14578
3.1432,3.14368
3.1413,3.14169
3.13947,3.1398
3.13771,3.13797
3.13603,3.13624
3.13448,3.13462
3.13307,3.13316
3.1318,3.13185
3.13067,3.13068
3.12963,3.12964
3.12868,3.12869
3.1278,3.12783
3.12698,3.12702
3.12624,3.12628
3.12555,3.12561
3.12493,3.12499
3.12436,3.12442
3.12383,3.1239
3.12335,3.12342
3.12291,3.12298
3.1225,3.12256
3.12211,3.12217
3.12175,3.1218
3.12141,3.12145
3.12109,3.12112
3.12079,3.12082
3.12051,3.12054
3.12024,3.12027
3.11998,3.12003
3.11974,3.11979
3.11952,3.11958
3.11931,3.11937
3.11911,3.11918
3.11893,3.11899
3.11875,3.11882
3.11859,3.11865
3.11843,3.1185
3.11829,3.11834
3.11814,3.1182
3.118,3.11806
3.11787,3.11793
