3.17842,3.1779
3.17838,3.17838
3.17824,3.17836
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
3.17817,3.17817
