3.17669,3.17763
3.17098,3.17452
3.16268,3.16615
3.15733,3.15929
3.15363,3.15495
3.15075,3.15173
3.14825,3.14908
3.14596,3.1467
3.14384,3.14449
3.14191,3.14248
3.14016,3.14067
3.13859,3.13904
3.13714,3.13754
3.13579,3.13615
3.13453,3.13483
3.13334,3.1336
3.13224,3.13246
3.13123,3.13141
3.13031,3.13047
3.12947,3.1296
3.1287,3.12882
3.128,3.12809
3.12734,3.12742
3.12673,3.12679
3.12616,3.12621
3.12562,3.12566
3.12511,3.12514
3.12464,3.12466
3.1242,3.1242
3.12377,3.12377
3.12338,3.12336
3.123,3.12298
3.12265,3.12262
3.12232,3.12228
3.122,3.12196
3.12171,3.12166
3.12143,3.12138
3.12116,3.12111
3.12091,3.12086
3.12067,3.12062
3.12045,3.12039
3.12024,3.12018
3.12004,3.11998
3.11985,3.11978
3.11967,3.1196
3.11949,3.11943
3.11932,3.11927
3.11916,3.11912
3.11901,3.11897
3.11887,3.11883
