3.16814,3.17965
3.16578,3.16302
3.17218,3.16649
3.17606,3.17541
3.17686,3.17791
3.17705,3.17753
3.17711,3.17753
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
3.17801,3.17801
