-0.814995,0.331701,1.42327,0.181684,1.39399,-0.00570771,0.71352,0.168259,0.0667019,0.438242,-0.158066,0.399018,0.0522514,-0.382998,0.776586,0.0466367,-0.337406,0.0395388,-0.524845,0.0815321,0.050997,0.642424,1.62508,0.48299
0.640771,0.779367,-0.277225,0.88765,0.15413,1.25065,0.320581,0.63265,0.974527,0.723574,0.225336,0.788644,0.145016,1.04939,0.612572,1.02237,0.0782711,0.845043,0.544869,0.789877,0.593938,0.261799,0.111649,0.374907
-0.144057,-0.106552,-1.19526,-0.0211812,-0.35526,-0.848646,-0.5996,0.399326,-0.934834,-0.0617618,-0.266766,0.505822,-0.466764,-0.167458,-0.215129,-0.157703,-0.0642733,-0.592399,-1.23291,0.144483,0.653111,-0.184276,0.0251004,0.180655
-0.495611,-0.551435,-0.478932,-0.389095,-0.374368,-0.0986497,-0.207338,0.0970277,-0.232882,-0.864235,-0.993491,-0.744635,-0.816874,-1.18417,-0.471628,-1.2239,-0.683515,-0.451669,-0.799217,-0.229977,-0.535153,-0.515381,-0.261064,-0.817286
-0.838383,-0.69473,-0.0443218,-0.518687,-0.139529,0.416882,0.0235286,-0.747887,-0.75811,-0.652528,-0.326778,0.0549645,-0.0274285,-0.78561,0.231269,0.0928341,-0.283474,-0.801781,-0.845549,-1.40699,0.198298,0.663385,0.449883,-0.0678214
-1.03468,-0.183742,-0.959417,-0.704795,-0.736194,-0.651688,-0.666493,-0.950973,-1.0193,-0.49372,-0.741581,-0.221711,-0.599722,-0.859781,-0.631177,-0.830865,-0.304811,-0.534734,-0.714275,-1.04705,-0.51887,-0.823437,-0.23322,-1.02909
-0.415,-0.129158,0.201132,0.0124251,0.361107,0.0548426,-0.375855,0.871843,0.370369,0.184161,1.1331,0.0102527,0.219246,0.157825,1.61762,0.00114772,0.156863,0.551177,0.446009,0.84565,-0.0738597,0.286646,0.743005,0.842382
-0.0159435,0.874741,1.03547,-0.901801,0.694932,0.549943,-0.0520448,1.01515,-0.0476453,-0.530579,0.713233,0.466541,-0.774807,0.465138,-0.495564,-0.66225,0.111823,-0.291102,0.216616,1.15079,-0.351667,-0.346432,-0.333059,-0.441026
0.741748,-0.586428,0.53195,0.295731,-1.22508,0.56401,-0.962745,0.137099,0.558931,0.00848579,-0.931953,-0.18508,-0.769997,-0.147449,0.388078,0.340422,-1.1367,0.282472,-0.852776,-0.283622,0.023212,-0.00178785,-0.597949,0.0703198
-1.44273,-0.827783,-0.710515,-0.129238,0.579269,0.953112,0.138322,0.740177,-0.45619,-0.203762,0.475373,-1.27076,-0.397423,1.08061,-0.715032,0.42634,0.521819,0.322894,-0.863185,1.02175,-0.649089,0.363644,0.854539,0.873931
